Reference 1,Reference 1 sequence length,Reference 2,Reference 2 sequence length,Hamming distance
Chloroflexus_sp._MS-G:16-1502(-),1486,Ignavibacterium_album_JCM_16511:794756-796292(+),1536,955
Chloroflexus_sp._MS-G:16-1502(-),1486,Pseudanabaena_sp._PCC_7367:2484739-2486223(+),1484,1074
Chloroflexus_sp._MS-G:16-1502(-),1486,Pseudothermotoga_hypogea_DSM_11164_=_NBRC_106472:1172009-1173554(+),1545,902
Chloroflexus_sp._MS-G:16-1502(-),1486,Oscillochloris_trichoides_DG-6:1-1418(+),1417,639
Chloroflexus_sp._MS-G:16-1502(-),1486,Caldimicrobium_thiodismutans_strain_TF1:1135819-1137387(+),1568,888
Chloroflexus_sp._MS-G:16-1502(-),1486,Pseudanabaena_sp._ABRG5-3:845779-847261(+),1482,1009
Chloroflexus_sp._MS-G:16-1502(-),1486,Elioraea_tepidiphila_DSM_17972:9827-11310(-),1483,1057
Chloroflexus_sp._MS-G:16-1502(-),1486,Thermodesulfovibrio_thiophilus_DSM_17215:3513-5045(+),1532,921
Chloroflexus_sp._MS-G:16-1502(-),1486,Chloroflexus_sp._Y-396-1:2936202-2937687(-),1485,82
Chloroflexus_sp._MS-G:16-1502(-),1486,Thermocrinis_ruber_strain_DSM_23557:557272-558830(-),1558,924
Chloroflexus_sp._MS-G:16-1502(-),1486,Thermus_aquaticus_Y51MC23:220083-221598(+),1515,928
Chloroflexus_sp._MS-G:16-1502(-),1486,Thermus_brockianus_strain_GE-1:1373777-1375296(+),1519,928
Chloroflexus_sp._MS-G:16-1502(-),1486,Gloeomargarita_lithophora_Alchichica-D10:807823-809309(-),1486,1003
Chloroflexus_sp._MS-G:16-1502(-),1486,Meiothermus_taiwanensis_WR-220:2629987-2631474(-),1487,1006
Chloroflexus_sp._MS-G:16-1502(-),1486,Chloroflexus_sp._MS-G:16-1502(-),1486,0
Chloroflexus_sp._MS-G:16-1502(-),1486,Chloroflexus_islandicus_strain_isl-2:1-1481(+),1480,384
Chloroflexus_sp._MS-G:16-1502(-),1486,Thermodesulfovibrio_sp._N1:7307-8840(-),1533,917
Chloroflexus_islandicus_strain_isl-2:1-1481(+),1480,Candidatus_Thermochlorobacteriaceae_bacterium_GBChlB:22459-23426(+),967,588
Chloroflexus_islandicus_strain_isl-2:1-1481(+),1480,Synechococcus_sp._JA-3-3Ab:2310382-2311853(+),1471,852
Chloroflexus_islandicus_strain_isl-2:1-1481(+),1480,Synechococcus_sp._JA-2-3B'a(2-13):1447560-1449029(+),1469,816
Chloroflexus_islandicus_strain_isl-2:1-1481(+),1480,Candidatus_Solibacter_usitatus_Ellin6076:1248101-1249598(+),1497,690
Chloroflexus_islandicus_strain_isl-2:1-1481(+),1480,Roseiflexus_sp._RS-1:2803533-2805008(+),1475,726
Chloroflexus_islandicus_strain_isl-2:1-1481(+),1480,Roseiflexus_castenholzii_DSM_13941:3886209-3887682(-),1473,686
Chloroflexus_islandicus_strain_isl-2:1-1481(+),1480,Pseudothermotoga_lettingae_TMO:2011263-2012816(-),1553,923
Chloroflexus_islandicus_strain_isl-2:1-1481(+),1480,Chloroflexus_aurantiacus_J-10-fl:778921-780404(-),1483,245
Chloroflexus_islandicus_strain_isl-2:1-1481(+),1480,Chloroflexus_aggregans_DSM_9485:3007553-3009037(+),1484,180
Chloroflexus_islandicus_strain_isl-2:1-1481(+),1480,Chloroflexus_aurantiacus_Y-400-fl:779063-780546(-),1483,245
Chloroflexus_islandicus_strain_isl-2:1-1481(+),1480,Meiothermus_ruber_DSM_1279:256482-257969(+),1487,956
Chloroflexus_islandicus_strain_isl-2:1-1481(+),1480,Meiothermus_silvanus_DSM_9946:3154468-3155958(+),1490,941
Chloroflexus_islandicus_strain_isl-2:1-1481(+),1480,Chloracidobacterium_thermophilum_B:103118-104615(+),1497,837
Chloroflexus_islandicus_strain_isl-2:1-1481(+),1480,Ignavibacterium_album_JCM_16511:794756-796292(+),1536,942
Chloroflexus_islandicus_strain_isl-2:1-1481(+),1480,Pseudanabaena_sp._PCC_7367:2484739-2486223(+),1484,1024
Chloroflexus_islandicus_strain_isl-2:1-1481(+),1480,Pseudothermotoga_hypogea_DSM_11164_=_NBRC_106472:1172009-1173554(+),1545,928
Chloroflexus_islandicus_strain_isl-2:1-1481(+),1480,Oscillochloris_trichoides_DG-6:1-1418(+),1417,436
Chloroflexus_islandicus_strain_isl-2:1-1481(+),1480,Caldimicrobium_thiodismutans_strain_TF1:1135819-1137387(+),1568,879
Chloroflexus_islandicus_strain_isl-2:1-1481(+),1480,Pseudanabaena_sp._ABRG5-3:845779-847261(+),1482,1042
Chloroflexus_islandicus_strain_isl-2:1-1481(+),1480,Elioraea_tepidiphila_DSM_17972:9827-11310(-),1483,1042
Chloroflexus_islandicus_strain_isl-2:1-1481(+),1480,Thermodesulfovibrio_thiophilus_DSM_17215:3513-5045(+),1532,891
Chloroflexus_islandicus_strain_isl-2:1-1481(+),1480,Chloroflexus_sp._Y-396-1:2936202-2937687(-),1485,373
Chloroflexus_islandicus_strain_isl-2:1-1481(+),1480,Thermocrinis_ruber_strain_DSM_23557:557272-558830(-),1558,935
Chloroflexus_islandicus_strain_isl-2:1-1481(+),1480,Thermus_aquaticus_Y51MC23:220083-221598(+),1515,919
Chloroflexus_islandicus_strain_isl-2:1-1481(+),1480,Thermus_brockianus_strain_GE-1:1373777-1375296(+),1519,921
Chloroflexus_islandicus_strain_isl-2:1-1481(+),1480,Gloeomargarita_lithophora_Alchichica-D10:807823-809309(-),1486,1004
Chloroflexus_islandicus_strain_isl-2:1-1481(+),1480,Meiothermus_taiwanensis_WR-220:2629987-2631474(-),1487,956
Chloroflexus_islandicus_strain_isl-2:1-1481(+),1480,Chloroflexus_sp._MS-G:16-1502(-),1486,384
Chloroflexus_islandicus_strain_isl-2:1-1481(+),1480,Chloroflexus_islandicus_strain_isl-2:1-1481(+),1480,0
Chloroflexus_islandicus_strain_isl-2:1-1481(+),1480,Thermodesulfovibrio_sp._N1:7307-8840(-),1533,874
Thermodesulfovibrio_sp._N1:7307-8840(-),1533,Candidatus_Thermochlorobacteriaceae_bacterium_GBChlB:22459-23426(+),967,570
Thermodesulfovibrio_sp._N1:7307-8840(-),1533,Synechococcus_sp._JA-3-3Ab:2310382-2311853(+),1471,892
Thermodesulfovibrio_sp._N1:7307-8840(-),1533,Synechococcus_sp._JA-2-3B'a(2-13):1447560-1449029(+),1469,739
Thermodesulfovibrio_sp._N1:7307-8840(-),1533,Candidatus_Solibacter_usitatus_Ellin6076:1248101-1249598(+),1497,808
Thermodesulfovibrio_sp._N1:7307-8840(-),1533,Roseiflexus_sp._RS-1:2803533-2805008(+),1475,861
Thermodesulfovibrio_sp._N1:7307-8840(-),1533,Roseiflexus_castenholzii_DSM_13941:3886209-3887682(-),1473,896
Thermodesulfovibrio_sp._N1:7307-8840(-),1533,Pseudothermotoga_lettingae_TMO:2011263-2012816(-),1553,908
Thermodesulfovibrio_sp._N1:7307-8840(-),1533,Chloroflexus_aurantiacus_J-10-fl:778921-780404(-),1483,910
Thermodesulfovibrio_sp._N1:7307-8840(-),1533,Chloroflexus_aggregans_DSM_9485:3007553-3009037(+),1484,890
Thermodesulfovibrio_sp._N1:7307-8840(-),1533,Chloroflexus_aurantiacus_Y-400-fl:779063-780546(-),1483,910
Thermodesulfovibrio_sp._N1:7307-8840(-),1533,Meiothermus_ruber_DSM_1279:256482-257969(+),1487,933
Thermodesulfovibrio_sp._N1:7307-8840(-),1533,Meiothermus_silvanus_DSM_9946:3154468-3155958(+),1490,927
Thermodesulfovibrio_sp._N1:7307-8840(-),1533,Chloracidobacterium_thermophilum_B:103118-104615(+),1497,925
Thermodesulfovibrio_sp._N1:7307-8840(-),1533,Ignavibacterium_album_JCM_16511:794756-796292(+),1536,935
Thermodesulfovibrio_sp._N1:7307-8840(-),1533,Pseudanabaena_sp._PCC_7367:2484739-2486223(+),1484,935
Thermodesulfovibrio_sp._N1:7307-8840(-),1533,Pseudothermotoga_hypogea_DSM_11164_=_NBRC_106472:1172009-1173554(+),1545,908
Thermodesulfovibrio_sp._N1:7307-8840(-),1533,Oscillochloris_trichoides_DG-6:1-1418(+),1417,841
Thermodesulfovibrio_sp._N1:7307-8840(-),1533,Caldimicrobium_thiodismutans_strain_TF1:1135819-1137387(+),1568,950
Thermodesulfovibrio_sp._N1:7307-8840(-),1533,Pseudanabaena_sp._ABRG5-3:845779-847261(+),1482,923
Thermodesulfovibrio_sp._N1:7307-8840(-),1533,Elioraea_tepidiphila_DSM_17972:9827-11310(-),1483,832
Thermodesulfovibrio_sp._N1:7307-8840(-),1533,Thermodesulfovibrio_thiophilus_DSM_17215:3513-5045(+),1532,71
Thermodesulfovibrio_sp._N1:7307-8840(-),1533,Chloroflexus_sp._Y-396-1:2936202-2937687(-),1485,919
Thermodesulfovibrio_sp._N1:7307-8840(-),1533,Thermocrinis_ruber_strain_DSM_23557:557272-558830(-),1558,911
Thermodesulfovibrio_sp._N1:7307-8840(-),1533,Thermus_aquaticus_Y51MC23:220083-221598(+),1515,845
Thermodesulfovibrio_sp._N1:7307-8840(-),1533,Thermus_brockianus_strain_GE-1:1373777-1375296(+),1519,806
Thermodesulfovibrio_sp._N1:7307-8840(-),1533,Gloeomargarita_lithophora_Alchichica-D10:807823-809309(-),1486,914
Thermodesulfovibrio_sp._N1:7307-8840(-),1533,Meiothermus_taiwanensis_WR-220:2629987-2631474(-),1487,931
Thermodesulfovibrio_sp._N1:7307-8840(-),1533,Chloroflexus_sp._MS-G:16-1502(-),1486,917
Thermodesulfovibrio_sp._N1:7307-8840(-),1533,Chloroflexus_islandicus_strain_isl-2:1-1481(+),1480,874
Thermodesulfovibrio_sp._N1:7307-8840(-),1533,Thermodesulfovibrio_sp._N1:7307-8840(-),1533,0
